condition,agent_ratio,round,player_id,player_type,expression,is_last,analogical,holistic,event
Pure-agent (100%),1.0,40,agent_17,agent,Interlocking black triangles form a forward-leaning dynamic cascading design descending diagonally.,True,0.25,0.75,0.5
Pure-agent (100%),1.0,36,agent_1,agent,Interlocking black triangles form a forward-leaning cascading abstract design descending diagonally.,True,0.2,0.7,0.3
Pure-agent (100%),1.0,37,agent_1,agent,"Interlocking black triangles create a dynamic, forward-leaning abstract figure descending diagonally.",True,0.35,0.7,0.55
Pure-agent (100%),1.0,38,agent_1,agent,"Interlocking black triangles form a dynamic, cascading abstract design leaning forward and descending diagonally.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,39,agent_1,agent,"Interlocking black triangles form a dynamic, forward-leaning, cascading abstract design descending diagonally.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,40,agent_1,agent,"Interlocking black triangles create a dynamic, forward-leaning abstract pattern in cascading tiers.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,36,agent_7,agent,Interlocking black triangles dynamically form a cascading abstract figure leaning forward.,True,0.25,0.75,0.5
Pure-agent (100%),1.0,37,agent_7,agent,"Interlocking black triangles dynamically form a forward-leaning, cascading abstract figure.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,38,agent_7,agent,"Interlocking black triangles create a forward-leaning, cascading abstract figure.",True,0.25,0.75,0.25
Pure-agent (100%),1.0,39,agent_7,agent,Interlocking black triangles dynamically form a forward-leaning cascading abstract pattern.,True,0.25,0.75,0.5
Pure-agent (100%),1.0,40,agent_7,agent,Interlocking black triangles form a forward-leaning cascading abstract pattern.,True,0.2,0.7,0.3
Pure-agent (100%),1.0,36,agent_23,agent,"Interlocking black triangles form a dynamic, forward-leaning abstract figure cascading in descent.",True,0.35,0.8,0.65
Pure-agent (100%),1.0,37,agent_23,agent,"Interlocking black triangles form a dynamic, forward-leaning pattern cascading in motion.",True,0.35,0.75,0.6
Pure-agent (100%),1.0,38,agent_23,agent,Interlocking black triangles create a forward-leaning abstract shape cascading dynamically.,True,0.25,0.75,0.5
Pure-agent (100%),1.0,39,agent_23,agent,"Interlocking black triangles form a dynamic, forward-leaning pattern cascading downward.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,40,agent_23,agent,Interlocking black triangles form a forward-leaning dynamic cascading pattern.,True,0.25,0.75,0.5
Pure-agent (100%),1.0,36,agent_10,agent,"Interlocking black triangles form a dynamic, forward-leaning cascading figure.",True,0.35,0.75,0.5
Pure-agent (100%),1.0,37,agent_10,agent,"Interlocking black triangles create a dynamic, forward-leaning cascading pattern below.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,38,agent_10,agent,"Interlocking black triangles form a dynamic, cascading pattern diagonally forward.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,39,agent_10,agent,"Interlocking black triangles form a dynamic, forward-leaning cascading pattern.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,40,agent_10,agent,"Interlocking black triangles create a dynamic, cascading pattern that leans forward.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,36,agent_4,agent,"Interlocking black triangles form a dynamic, forward-leaning shape in descending motion.",True,0.35,0.7,0.65
Pure-agent (100%),1.0,37,agent_4,agent,"Interlocking black triangles create a dynamic, forward-leaning figure in a cascading pattern.",True,0.35,0.7,0.45
Pure-agent (100%),1.0,38,agent_4,agent,Interlocking black triangles form a dynamic cascading figure leaning forward.,True,0.35,0.75,0.5
Pure-agent (100%),1.0,39,agent_4,agent,"Interlocking black triangles form a dynamic, forward-leaning abstract shape in cascading tiers.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,40,agent_4,agent,Interlocking black triangles create a dynamic cascading shape leaning forward in descending tiers.,True,0.35,0.75,0.5
Pure-agent (100%),1.0,36,agent_21,agent,"Interlocking black triangles create a dynamic, forward-leaning abstract figure.",True,0.35,0.7,0.45
Pure-agent (100%),1.0,37,agent_21,agent,"Interlocking black triangles form a dynamic, forward-leaning abstract pattern in cascading tiers.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,38,agent_21,agent,"Interlocking black triangles create a dynamic, forward-leaning abstract pattern in descending tiers.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,39,agent_21,agent,"Interlocking black triangles build a dynamic, forward-leaning abstract pattern in cascading tiers.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,40,agent_21,agent,"Interlocking black triangles form a dynamic, forward-leaning abstract pattern.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,36,agent_2,agent,"Interlocking black triangles create a dynamic, forward-leaning abstract pattern in cascading tiers.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,37,agent_2,agent,"Interlocking black triangles form a cascading, forward-leaning abstract pattern.",True,0.2,0.7,0.3
Pure-agent (100%),1.0,38,agent_2,agent,"Interlocking black triangles create a dynamic, forward-leaning abstract pattern in cascading tiers.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,39,agent_2,agent,"Interlocking black triangles form a dynamic, cascading pattern leaning diagonally forward.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,40,agent_2,agent,"Interlocking black triangles form a dynamic, forward-leaning, cascading abstract pattern.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,36,agent_5,agent,Interlocking black triangles dynamically form a forward-leaning cascading abstract figure.,True,0.25,0.75,0.5
Pure-agent (100%),1.0,37,agent_5,agent,"Interlocking black triangles create a cascading, forward-leaning abstract figure.",True,0.25,0.75,0.25
Pure-agent (100%),1.0,38,agent_5,agent,"Interlocking black triangles dynamically form a forward-leaning, cascading abstract figure moving diagonally downward.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,39,agent_5,agent,Interlocking black triangles form a cascading abstract figure leaning forward and downward.,True,0.25,0.75,0.5
Pure-agent (100%),1.0,40,agent_5,agent,"Interlocking black triangles dynamically form a forward-leaning, cascading abstract figure moving diagonally.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,36,agent_11,agent,"Interlocking black triangles form a forward-leaning, dynamic abstract figure cascading diagonally.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,37,agent_11,agent,"Interlocking black triangles create a dynamic, forward-leaning cascading abstract design.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,38,agent_11,agent,"Interlocking black triangles form a dynamic, forward-leaning cascading abstract pattern.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,39,agent_11,agent,Interlocking black triangles create a forward-leaning dynamic cascading abstract shape.,True,0.25,0.75,0.5
Pure-agent (100%),1.0,40,agent_11,agent,Interlocking black triangles create a forward-leaning cascading dynamic abstract shape.,True,0.25,0.75,0.5
Pure-agent (100%),1.0,36,agent_14,agent,"Interlocking black triangles create a dynamic forward-leaning, cascading abstract pattern.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,37,agent_14,agent,"Interlocking black triangles form a dynamic, forward-leaning cascading abstract figure.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,38,agent_14,agent,Interlocking black triangles form a dynamic cascading silhouette leaning forward.,True,0.35,0.75,0.5
Pure-agent (100%),1.0,39,agent_14,agent,"Interlocking black triangles create a dynamic, forward-leaning cascading pattern.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,40,agent_14,agent,"Interlocking black triangles create a dynamic, forward-leaning, cascading pattern.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,36,agent_19,agent,"Interlocking black triangles create a dynamic, forward-leaning cascading pattern.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,37,agent_19,agent,Interlocking black triangles create a dynamic forward-leaning cascading pattern.,True,0.25,0.75,0.5
Pure-agent (100%),1.0,38,agent_19,agent,Interlocking black triangles create a dynamic forward-leaning cascading pattern.,True,0.25,0.75,0.5
Pure-agent (100%),1.0,39,agent_19,agent,Interlocking black triangles form a dynamic cascading pattern leaning diagonally forward.,True,0.25,0.75,0.5
Pure-agent (100%),1.0,40,agent_19,agent,Interlocking black triangles create a dynamic forward-leaning cascading pattern.,True,0.25,0.75,0.5
Pure-agent (100%),1.0,36,agent_16,agent,"Interlocking black triangles form a dynamic, cascading pattern pointing downward.",True,0.2,0.7,0.3
Pure-agent (100%),1.0,37,agent_16,agent,"Interlocking black triangles form a dynamic, forward-leaning cascading pattern,",True,0.25,0.75,0.5
Pure-agent (100%),1.0,38,agent_16,agent,"Interlocking black triangles create a forward-leaning, cascading abstract design pointing downward.",True,0.25,0.75,0.2
Pure-agent (100%),1.0,39,agent_16,agent,"Interlocking black triangles form a cascading pattern, forward-leaning and leaning downward.",True,0.2,0.6,0.3
Pure-agent (100%),1.0,40,agent_16,agent,"Interlocking black triangles create a dynamic, forward-leaning cascading abstract figure.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,36,agent_24,agent,Interlocking black triangles form a forward-leaning dynamic cascading pattern.,True,0.25,0.75,0.5
Pure-agent (100%),1.0,37,agent_24,agent,"Interlocking black triangles create a forward-leaning, dynamic, cascading abstract design.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,38,agent_24,agent,"Interlocking black triangles create a dynamic, forward-leaning abstract design in cascading motion.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,39,agent_24,agent,"Interlocking black triangles form a cascading, forward-leaning abstract design pointing downward.",True,0.25,0.75,0.2
Pure-agent (100%),1.0,40,agent_24,agent,"Interlocking black triangles create a dynamic, cascading design leaning forward and pointing downward.",True,0.35,0.75,0.6
Pure-agent (100%),1.0,36,agent_9,agent,"Interlocking black triangles form a forward-leaning, dynamic, cascading abstract figure.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,37,agent_9,agent,"Interlocking black triangles form a dynamic, cascading abstract figure leaning forward.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,38,agent_9,agent,"Interlocking black triangles form a dynamic, forward-leaning, cascading abstract figure.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,39,agent_9,agent,"Interlocking black triangles form a dynamic, forward-leaning abstract figure in cascading tiers.",True,0.35,0.75,0.45
Pure-agent (100%),1.0,40,agent_9,agent,"Interlocking black triangles form a dynamic, cascading figure leaning forward.",True,0.35,0.75,0.5
Pure-agent (100%),1.0,36,agent_3,agent,"Interlocking black triangles create a cascading, forward-leaning dynamic form.",True,0.35,0.75,0.6
Pure-agent (100%),1.0,37,agent_3,agent,"Interlocking black triangles form a forward-leaning, dynamic, cascading abstract figure.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,38,agent_3,agent,"Interlocking black triangles form a dynamic, cascading abstract pattern forward-leaning.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,39,agent_3,agent,"Interlocking black triangles form a cascading, forward-leaning abstract figure.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,40,agent_3,agent,"Interlocking black triangles form a forward-leaning, cascading abstract design.",True,0.2,0.7,0.3
Pure-agent (100%),1.0,36,agent_13,agent,"Interlocking black triangles form a dynamic, forward-leaning cascade.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,37,agent_13,agent,"Interlocking black triangles create a dynamic, forward-leaning cascading pattern.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,38,agent_13,agent,"Interlocking black triangles form a dynamic, forward-leaning cascading pattern.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,39,agent_13,agent,Interlocking black triangles create a dynamic forward-leaning cascading abstract shape.,True,0.25,0.75,0.5
Pure-agent (100%),1.0,40,agent_13,agent,Interlocking black triangles form a dynamic cascading pattern leaning forward and downward.,True,0.25,0.75,0.5
Pure-agent (100%),1.0,36,agent_20,agent,Interlocking black triangles form a dynamic cascading abstract silhouette leaning forward.,True,0.25,0.75,0.5
Pure-agent (100%),1.0,37,agent_20,agent,"Interlocking black triangles form a dynamic, forward-leaning cascading pattern.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,38,agent_20,agent,"Interlocking black triangles form a dynamic, cascading abstract silhouette leaning forward.",True,0.35,0.75,0.45
Pure-agent (100%),1.0,39,agent_20,agent,Interlocking black triangles form a dynamic cascading silhouette leaning forward.,True,0.35,0.75,0.5
Pure-agent (100%),1.0,40,agent_20,agent,"Interlocking black triangles form a dynamic, forward-leaning cascading pattern.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,36,agent_15,agent,"Interlocking black triangles form a diagonal, cascading abstract pattern leaning forward.",True,0.2,0.7,0.3
Pure-agent (100%),1.0,37,agent_15,agent,"Interlocking black triangles form a dynamic, forward-leaning pattern in a cascading arrangement.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,38,agent_15,agent,"Interlocking black triangles form a cascading, forward-leaning abstract pattern in tiers.",True,0.25,0.75,0.2
Pure-agent (100%),1.0,39,agent_15,agent,"Interlocking black triangles create a dynamic, forward-leaning pattern in a cascading arrangement.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,40,agent_15,agent,"Interlocking black triangles form a dynamic, forward-leaning cascade in tiers.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,36,agent_6,agent,Interlocking black triangles form a dynamic abstract figure cascading forward.,True,0.25,0.75,0.5
Pure-agent (100%),1.0,37,agent_6,agent,"Interlocking black triangles form a forward-leaning, cascading, abstract figure with dynamic movement.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,38,agent_6,agent,"Interlocking black triangles create a cascading, forward-leaning abstract pattern with dynamic motion.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,39,agent_6,agent,"Interlocking black triangles create a forward-leaning, dynamic, cascading abstract pattern.",True,0.25,0.75,0.5
Pure-agent (100%),1.0,40,agent_6,agent,"Interlocking black triangles form a forward-leaning, cascading abstract figure.",True,0.25,0.75,0.2
